Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
DominicPizza40c,2.7,70.0,30.736778,76.735072,Restaurant,Pizzeria,19,0,7448.6,2.6712328767123266
TheGappaBar,3.3,7.0,30.738011,76.732307,Restaurant,Bar,19,0,7448.6,2.91
Vinay'sBar-Be-Que,4.5,23.0,30.737559,76.733399,Restaurant,Bar,19,0,7448.6,4.211538461538462
HFSuperIceCreamParlour,5.0,35.0,30.735808,76.735228,Restaurant,IceCreamParlor,19,0,7448.6,4.7631578947368425
GurudwaraSriGuruArjunDevJi,4.8,363.0,30.736766,76.736186,PilgrimagePlace,Gurudwara,19,0,7448.6,4.77704918032784
Sector40MarketBusStop,5.0,1.0,30.73745,76.734117,Transportation,BusStop,19,0,7448.6,2.75
BusStop-Sector40B,5.0,1.0,30.73745,76.73455,Transportation,BusStop,19,0,7448.6,2.75
CAinChandigarh-SinglaPawanAssociates,4.9,119.0,30.737792,76.732452,FinancialInstitution,InvestmentFirm,19,0,7448.6,4.828688524590154
HDFCBankATM,3.9,8.0,30.737841,76.732217,FinancialInstitution,ATM,19,0,7448.6,3.3818181818181814
Sector-56NewSportComplex,4.5,86.0,30.736107,76.722237,Entertainment,SportsComplex,19,0,7448.6,4.415730337078652
SportsComplex,4.2,30.0,30.736497,76.721782,Entertainment,SportsComplex,19,0,7448.6,4.000000000000002
yogaclasses(fitbyyogastudio),4.9,10.0,30.736929,76.732723,Fitness&Wellness,YogaStudio,19,0,7448.6,4.23076923076923
Sector40Park,4.2,662.0,30.737792,76.734596,OutdoorSpace,Park,19,0,7448.6,4.1900751879699
TerraceGarden,4.3,31.0,30.736123,76.733334,OutdoorSpace,Garden,19,0,7448.6,4.0970588235294105
InstituteOfFineArts,4.4,52.0,30.736116,76.735265,EducationalInstitute,ArtSchool,19,0,7448.6,4.269090909090912
MusicStationDJAcademy,5.0,40.0,30.737177,76.729828,EducationalInstitute,MusicSchool,19,0,7448.6,4.790697674418604
"DISHATEUTONICS+PhysicsMathsChemistryBiologycoaching/tuitionforclass9th10th11th12thIIT-JEE,NEET",4.8,189.0,30.736077,76.735369,EducationalInstitute,TuitionCenter,19,0,7448.6,4.7562499999999845
DanceInParadise,4.9,30.0,30.735943,76.736495,EducationalInstitute,DanceSchool,19,0,7448.6,4.636363636363639
CharitableCoachingCentre,5.0,122.0,30.736031,76.73683,EducationalInstitute,TuitionCenter,19,0,7448.6,4.928
GovtPrimaryandHighSchool,4.0,7.0,30.736285,76.714586,EducationalInstitute,School,19,0,7448.6,3.4
URBANTOES,4.7,85.0,30.736013,76.735467,Shop,ShoeStore,19,0,7448.6,4.607954545454539
A-PLUSSTATIONERY,4.7,11.0,30.735797,76.718528,Shop,Stationery,19,0,7448.6,4.121428571428572
BawaDairy,3.9,25.0,30.738227,76.73275,Shop,Diary,19,0,7448.6,3.696428571428573
NewGuptaStationers,3.3,14.0,30.736155,76.7353,Shop,Stationery,19,0,7448.6,3.070588235294117
SikhEktaWelfareAssociation,5.0,2.0,30.736788,76.736221,Office,Non-ProfitOrganization,19,0,7448.6,3.2
IndusHospitalCorporateOffice,4.2,30.0,30.736913,76.715403,Office,CorporateOffice,19,0,7448.6,4.000000000000002
CAinChandigarh-SinglaPawanAssociates,4.9,119.0,30.737792,76.732452,Office,AccountingFirm,19,0,7448.6,4.828688524590154
AdvertiziaPvt.ltd.,5.0,1.0,30.736992,76.731261,Office,AdvertisingAgency,19,0,7448.6,2.75
